Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
1-dia-charm-huggie-hoop-earrings-p,1 Dia Charm Huggie Hoop Earrings P,"<meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style><span data-sheets-value='{""1"":2,""2"":""Diamond Charm Huggie Hoops from Adina Reyter.\n\nFeatures a hoop earring with a single drop sterling silver diamond charm. \n\n- 14k Gold, Sterling Silver, White Diamond\n- Made in Los Angeles, CA\n\nMeasurements:\nHoop measures 10mm. \nTotal Diamond Carat Weight: 0.07 Ct.\n\nAdina Reyter is a jewelry design and manufacturing company based in Los Angeles, CA. Founded in 2001 by Adina Reyter, the company has become a leader in creating classic, accessible, everyday fine jewelry. Adina has always focused on the details of design, and on the ability to simplify life through providing high quality, beautifully designed jewelry that is meant to be worn and enjoyed every day.\n\nAll pieces are delicate in nature and should be treated accordingly. Pieces with stones should be protected from impact or bending, as stones are meticulously and precisely set, and may pop out of their settings if shifted in any way. For best results, have a professional jeweler clean your piece to ensure longevity. Please contact us regarding any repairs due to normal wear and tear and we will be happy to connect you with the jewelry vendor.""}' data-sheets-userformat='{""2"":961,""3"":{""1"":0},""9"":1,""10"":1,""11"":3,""12"":0}'>Diamond Charm Huggie Hoops from Adina Reyter.<br><br>Features a hoop earring with a single drop sterling silver diamond charm. <br><br>- 14k Gold, Sterling Silver, White Diamond<br>- Made in Los Angeles, CA<br><br>Measurements:<br>Hoop measures 10mm. <br>Total Diamond Carat Weight: 0.07 Ct.<br><br>Adina Reyter is a jewelry design and manufacturing company based in Los Angeles, CA. Founded in 2001 by Adina Reyter, the company has become a leader in creating classic, accessible, everyday fine jewelry. Adina has always focused on the details of design, and on the ability to simplify life through providing high quality, beautifully designed jewelry that is meant to be worn and enjoyed every day.<br><br><em>All pieces are delicate in nature and should be treated accordingly. Pieces with stones should be protected from impact or bending, as stones are meticulously and precisely set, and may pop out of their settings if shifted in any way. For best results, have a professional jeweler clean your piece to ensure longevity. Please contact us regarding any repairs due to normal wear and tear and we will be happy to connect you with the jewelry vendor.</em></span>",Adina Reyter,WOMEN,"250-500, Earrings, Jewelry, WOMEN",true,Title,Default Title,,,,,ADN-E627ODCH-MXD,0,shopify,deny,manual,498.00,,true,true,ns64658,https://cdn.shopify.com/s/files/1/3039/0972/products/1-Dia-Charm-Huggie-Hoop-Earrings-P.jpg?v=1571720412,1,,false,,,,,,,,,,,,,,,,,lb,,
1-dia-charm-huggie-hoop-earrings-p,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/1-Dia-Charm-Huggie-Hoop-Earrings-P1.jpg?v=1571720412,2,,,,,,,,,,,,,,,,,,,,,
16in-emerald-necklace,"16"" Emerald Necklace","<meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style><span data-sheets-value='{""1"":2,""2"":""16\"" Emerald Necklace from Lumo.\n\nFeatures a 3mm emerald bezel set on a delicate gold chain.\n\n- 14k Gold, Emerald\n\nMeasurements:\n16\"" Chain\n3 mm Emerald\n\nAll LUMO pieces are hand-made with care in their studios giving each piece a unique touch. LUMO takes pride in crafting their pieces from hand selected materials chosen from the finest metals and stones. The hand selected materials contain conflict-free diamonds, rubies, sapphires, and more.\n\nAll pieces are delicate in nature and should be treated accordingly. Pieces with stones should be protected from impact or bending, as stones are meticulously and precisely set, and may pop out of their settings if shifted in any way. For best results, have a professional jeweler clean your piece to ensure longevity. Please contact us regarding any repairs due to normal wear and tear and we will be happy to connect you with the jewelry vendor.""}' data-sheets-userformat='{""2"":5057,""3"":{""1"":0},""9"":1,""10"":1,""11"":3,""12"":0,""15"":""Arial""}'>16"" Emerald Necklace from Lumo.<br><br>Features a 3mm emerald bezel set on a delicate gold chain.<br><br>- 14k Gold, Emerald<br><br>Measurements:<br>16"" Chain<br>3 mm Emerald<br><br>All LUMO pieces are hand-made with care in their studios giving each piece a unique touch. LUMO takes pride in crafting their pieces from hand-selected materials chosen from the finest metals and stones. The hand-selected materials contain conflict-free diamonds, rubies, sapphires, and more.<br><br><em>All pieces are delicate in nature and should be treated accordingly. Pieces with stones should be protected from impact or bending, as stones are meticulously and precisely set, and may pop out of their settings if shifted in any way. For best results, have a professional jeweler clean your piece to ensure longevity. Please contact us regarding any repairs due to normal wear and tear and we will be happy to connect you with the jewelry vendor.</em></span>",Lumo,WOMEN,"250-500, backinstock, feature-012519, Jewelry, lumo, Necklaces, Responsible, WOMEN",true,Title,Default Title,,,,,LMO-EMER-NCK,0,shopify,deny,manual,480.00,,true,true,ns64744,https://cdn.shopify.com/s/files/1/3039/0972/products/79A7955_copy.jpg?v=1571720412,1,,false,,,,,,,,,,,,,,,,,lb,,
16in-emerald-necklace,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/16in-emerald-necklace.jpg?v=1571720412,2,,,,,,,,,,,,,,,,,,,,,
16in-sapphire-necklace,"16"" Sapphire Necklace","<meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style><span data-sheets-value='{""1"":2,""2"":""16\"" Sapphire Necklace from Lumo.\n\nFeatures a 3mm bezel set sapphire on a delicate gold chain.\n\n- 14k yellow gold, Blue Sapphire\n\nMeasurements:\n16\"" Chain\n3mm Sapphire\n0.13 Ctw\n\nAll LUMO pieces are hand-made with care in their studios giving each piece a unique touch. LUMO takes pride in crafting their pieces from hand selected materials chosen from the finest metals and stones. The hand selected materials contain conflict-free diamonds, rubies, sapphires, and more.\n\nAll pieces are delicate in nature and should be treated accordingly. Pieces with stones should be protected from impact or bending, as stones are meticulously and precisely set, and may pop out of their settings if shifted in any way. For best results, have a professional jeweler clean your piece to ensure longevity. Please contact us regarding any repairs due to normal wear and tear and we will be happy to connect you with the jewelry vendor.""}' data-sheets-userformat='{""2"":5057,""3"":{""1"":0},""9"":1,""10"":1,""11"":3,""12"":0,""15"":""Arial""}'>16"" Sapphire Necklace from Lumo.<br><br>Features a 3mm bezel set sapphire on a delicate gold chain.<br><br>- 14k yellow gold, Blue Sapphire<br><br>Measurements:<br>16"" Chain<br>3mm Sapphire<br>0.13 Ctw<br><br>All LUMO pieces are hand-made with care in their studios giving each piece a unique touch. LUMO takes pride in crafting their pieces from hand-selected materials chosen from the finest metals and stones. The hand-selected materials contain conflict-free diamonds, rubies, sapphires, and more.<br><br><em>All pieces are delicate in nature and should be treated accordingly. Pieces with stones should be protected from impact or bending, as stones are meticulously and precisely set, and may pop out of their settings if shifted in any way. For best results, have a professional jeweler clean your piece to ensure longevity. Please contact us regarding any repairs due to normal wear and tear and we will be happy to connect you with the jewelry vendor.</em></span>",Lumo,WOMEN,"250-500, backinstock, feature-012519, Jewelry, Necklaces, Responsible, WOMEN",true,Title,Default Title,,,,,LMO-SPP-NCK,0,shopify,deny,manual,460.00,,true,true,ns64745,https://cdn.shopify.com/s/files/1/3039/0972/products/79A7987_copy.jpg?v=1571720412,1,,false,,,,,,,,,,,,,,,,,lb,,
16in-sapphire-necklace,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/16in-sapphire-necklace.jpg?v=1571720412,2,,,,,,,,,,,,,,,,,,,,,
16in-turquoise-necklace,"16"" Turquoise Necklace","<meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style><span data-sheets-value='{""1"":2,""2"":""16\"" Turquoise Necklace from Lumo.\n\nFeatures a 3mm bezel set turquoise on a delicate gold chain.\n\n- 14k yellow gold, Turquoise\n\nMeasurements:\n16\"" Chain\n3mm Turquoise\n0.13 Ctw\n\nAll LUMO pieces are hand-made with care in their studios giving each piece a unique touch. LUMO takes pride in crafting their pieces from hand selected materials chosen from the finest metals and stones. The hand selected materials contain conflict-free diamonds, rubies, sapphires, and more.\n\nAll pieces are delicate in nature and should be treated accordingly. Pieces with stones should be protected from impact or bending, as stones are meticulously and precisely set, and may pop out of their settings if shifted in any way. For best results, have a professional jeweler clean your piece to ensure longevity. Please contact us regarding any repairs due to normal wear and tear and we will be happy to connect you with the jewelry vendor.""}' data-sheets-userformat='{""2"":5057,""3"":{""1"":0},""9"":1,""10"":1,""11"":3,""12"":0,""15"":""Arial""}'>16"" Turquoise Necklace from Lumo.<br><br>Features a 3mm bezel set turquoise on a delicate gold chain.<br><br>- 14k yellow gold, Turquoise<br><br>Measurements:<br>16"" Chain<br>3mm Turquoise<br>0.13 Ctw<br><br>All LUMO pieces are hand-made with care in their studios giving each piece a unique touch. LUMO takes pride in crafting their pieces from hand-selected materials chosen from the finest metals and stones. The hand-selected materials contain conflict-free diamonds, rubies, sapphires, and more.<br><br><em>All pieces are delicate in nature and should be treated accordingly. Pieces with stones should be protected from impact or bending, as stones are meticulously and precisely set, and may pop out of their settings if shifted in any way. For best results, have a professional jeweler clean your piece to ensure longevity. Please contact us regarding any repairs due to normal wear and tear and we will be happy to connect you with the jewelry vendor.</em></span>",Lumo,WOMEN,"250-500, feature-012519, Jewelry, lumo, Necklaces, Responsible, WOMEN",true,Title,Default Title,,,,,LMO-TRQ-NCK,0,shopify,deny,manual,280.00,,true,true,ns64746,https://cdn.shopify.com/s/files/1/3039/0972/products/79A7979_copy.jpg?v=1571720412,1,,false,,,,,,,,,,,,,,,,,lb,,
16in-turquoise-necklace,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/16in-turquoise-necklace.jpg?v=1571720412,2,,,,,,,,,,,,,,,,,,,,,
51-tailored-pocket-tee-1,#51 Tailored Pocket Tee,,Skargorn,"","Responsible, under-100",false,Color,White Wash,Size,S,,,SKA-M5120:WhiteWash:S,0,shopify,deny,manual,70.00,,true,true,'032432,,,,false,,,,,,,,,,,,,,,,,lb,,
51-tailored-pocket-tee-1,,,,,,,,White Wash,,M,,,SKA-M5120:WhiteWash:M,0,shopify,deny,manual,70.00,,true,true,'032434,,,,,,,,,,,,,,,,,,,,,lb,,
51-tailored-pocket-tee-1,,,,,,,,White Wash,,L,,,SKA-M5120:WhiteWash:L,0,shopify,deny,manual,70.00,,true,true,'032435,,,,,,,,,,,,,,,,,,,,,lb,,
51-tailored-pocket-tee-1,,,,,,,,White Wash,,XL,,,SKA-M5120:WhiteWash:XL,0,shopify,deny,manual,70.00,,true,true,'032436,,,,,,,,,,,,,,,,,,,,,lb,,
11oz-leather-candle,11oz Leather Candle,"<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span style=""font-size: 10pt; font-family: Arial; font-style: normal; text-align: center;"" data-sheets-value='{""1"":2,""2"":""Friday and River | 11oz Leather Candle\n\nYuzu and the Sea leather wrapped natural soy candle blends Japanese yuzu citrus with salty oceanic notes. This scented candle is bright and fresh, with top notes of satsuma, bergamot and ruby red grapefruit, with base notes of oakmoss, drift wood and warm ocean air. \n\nLeather wrapped reusable vessel \nNatural soy wax\nCotton wick\nPhthalate-free fragrance oil\n\nHand poured in small batches in San Diego, California\n\n11 oz.\n4\"" (h) x 3.25\"" (w)\nApprox. 60 hour burn time\n\nSoy candles, which are made of natural vegetable oil, burn cleaner, slower, and are better for the environment than petroleum-based (paraffin) candles. ""}' data-sheets-userformat='{""2"":961,""3"":{""1"":0},""9"":1,""10"":1,""11"":3,""12"":0}'>Friday and River | 11oz Leather Candle<br><br>Yuzu and the Sea leather wrapped natural soy candle blends Japanese yuzu citrus with salty oceanic notes. This scented candle is bright and fresh, with top notes of satsuma, bergamot and ruby red grapefruit, with base notes of oakmoss, drift wood and warm ocean air. </span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span style=""font-size: 10pt; font-family: Arial; font-style: normal; text-align: center;"" data-sheets-value='{""1"":2,""2"":""Friday and River | 11oz Leather Candle\n\nYuzu and the Sea leather wrapped natural soy candle blends Japanese yuzu citrus with salty oceanic notes. This scented candle is bright and fresh, with top notes of satsuma, bergamot and ruby red grapefruit, with base notes of oakmoss, drift wood and warm ocean air. \n\nLeather wrapped reusable vessel \nNatural soy wax\nCotton wick\nPhthalate-free fragrance oil\n\nHand poured in small batches in San Diego, California\n\n11 oz.\n4\"" (h) x 3.25\"" (w)\nApprox. 60 hour burn time\n\nSoy candles, which are made of natural vegetable oil, burn cleaner, slower, and are better for the environment than petroleum-based (paraffin) candles. ""}' data-sheets-userformat='{""2"":961,""3"":{""1"":0},""9"":1,""10"":1,""11"":3,""12"":0}'><span style=""font-size: 10pt; font-family: Arial; font-weight: normal; font-style: normal; text-align: center;"" data-sheets-value='{""1"":2,""2"":""Woodland Cabin leather wrapped natural soy candle combines woody notes of pine, palo santo and a touch of patchouli for a warm and crisp scent. Reminiscent of a long hike in the forest along the Pacific coast, this scented soy candle has accents of sweet berries and spices with citrus and mint undertones.""}' data-sheets-userformat='{""2"":5057,""3"":{""1"":0},""9"":1,""10"":1,""11"":3,""12"":0,""15"":""Arial""}'>Woodland Cabin leather wrapped natural soy candle combines woody notes of pine, palo santo and a touch of patchouli for a warm and crisp scent. Reminiscent of a long hike in the forest along the Pacific coast, this scented soy candle has accents of sweet berries and spices with citrus and mint undertones.</span> </span></p>
<p><span style=""font-size: 10pt; font-family: Arial; font-style: normal; text-align: center;"" data-sheets-value='{""1"":2,""2"":""Friday and River | 11oz Leather Candle\n\nYuzu and the Sea leather wrapped natural soy candle blends Japanese yuzu citrus with salty oceanic notes. This scented candle is bright and fresh, with top notes of satsuma, bergamot and ruby red grapefruit, with base notes of oakmoss, drift wood and warm ocean air. \n\nLeather wrapped reusable vessel \nNatural soy wax\nCotton wick\nPhthalate-free fragrance oil\n\nHand poured in small batches in San Diego, California\n\n11 oz.\n4\"" (h) x 3.25\"" (w)\nApprox. 60 hour burn time\n\nSoy candles, which are made of natural vegetable oil, burn cleaner, slower, and are better for the environment than petroleum-based (paraffin) candles. ""}' data-sheets-userformat='{""2"":961,""3"":{""1"":0},""9"":1,""10"":1,""11"":3,""12"":0}'>*The Woodland Cabin candle is wrapped in black leather.<br><br>Leather wrapped reusable vessel <br>Natural soy wax<br>Cotton wick<br>Phthalate-free fragrance oil<br><br>Hand poured in small batches in San Diego, California<br><br>11 oz.<br>4"" (h) x 3.25"" (w)<br>Approx. 60 hour burn time<br><br>Soy candles, which are made of natural vegetable oil, burn cleaner, slower, and are better for the environment than petroleum-based (paraffin) candles. </span></p>",Friday and River,MEN,"backinstock, backinstock-1, candle, candle-1, color-into-the-forest, color-woodland-camo, color-yuzusea, friday-and-river, Home-1, Home-2, MEN, Responsible, Seasonal, under-100, WOMEN",true,Color,Woodland Camo,,,,,FAR-11OZCANDLE:WOODLAND,0,shopify,deny,manual,36.00,,true,true,'030860,https://cdn.shopify.com/s/files/1/3039/0972/products/11oz_leather_candle_yuzusea2_copy.jpg?v=1571720492,1,,false,,,,,,,,,,,,,,,,,lb,,
11oz-leather-candle,,,,,,,,YuzuSea,,,,,FAR-11OZCANDLE:YUZUSEA,0,shopify,deny,manual,36.00,,true,true,'030861,https://cdn.shopify.com/s/files/1/3039/0972/products/11oz_leather_candle_yuzusea_copy.jpg?v=1571720492,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/11oz_leather_candle_yuzusea2_copy.jpg?v=1571720492,lb,,
11oz-leather-candle,,,,,,,,Into the Forest,,,,,FAR-11OZCANDLE:InthFrst:,0,shopify,deny,manual,36.00,,true,true,ns74844,,,,,,,,,,,,,,,,,,,,,lb,,
11oz-leather-candle,,,,,,,,Sierra Trail,,,,,FAR-11OZCANDLE:SierraTrl:,0,shopify,deny,manual,36.00,,true,true,ns74845,,,,,,,,,,,,,,,,,,,,,lb,,
1072-sunglasses,1072 Sunglasses,,Saint Rita Parlor,"","250-500, color-18k-gold-black, color-active-motion-black, color-almost-black, color-arrowwood-frontier-geo, color-aura, color-authentic-black, color-bkflower, color-bkrhino, color-black, color-black-3d, color-black-beige, color-black-black, color-black-black-marble, color-black-blue, color-black-brass, color-black-brown, color-black-cheetah, color-black-cream, color-black-cross, color-black-crosshatch-evening-primrose, color-black-dusk, color-black-forest, color-black-gloss, color-black-gold, color-black-gold-grid, color-black-green, color-black-grey, color-black-ivory, color-black-keeper, color-black-khaki, color-black-melange, color-black-movement, color-black-multi, color-black-mustard, color-black-natural, color-black-off-white, color-black-oil-spill, color-black-orange, color-black-palm, color-black-pink, color-black-power-stretch, color-black-raven, color-black-raw, color-black-red, color-black-reflective, color-black-rock, color-black-rose-gold, color-black-rust, color-black-sage, color-black-sand, color-black-selvedge, color-black-silk, color-black-silver, color-black-silver-reflective, color-black-sorrow, color-black-street, color-black-suede, color-black-tan, color-black-tortoise, color-black-treasure, color-black-wash, color-black-watch, color-black-white, color-black-white-marble, color-black-zero, color-blackout, color-blackwhite, color-blckgrey, color-blckmint, color-blckwhit, color-blckwsh, color-blk, color-blk-blk, color-blk-nvy, color-blk-tortoise, color-blk-wht, color-blkblk, color-blkbrn, color-blkfl, color-blkgrid, color-blkgry, color-blkivory, color-blkkeepr, color-blkpalm, color-blkresin, color-blkrose, color-blkseas, color-blkslvr, color-blksorw, color-blkstret, color-blkwash, color-blkwhite, color-blkwht, color-blkwhtst, color-blkwsh, color-blue-multi, color-bluegrad, color-brass-black, color-brass-dark, color-brass-noir, color-brassdk, color-brnzblk, color-brown-black, color-carbon, color-check, color-check-print, color-chess, color-clear-black, color-clear-demi, color-concrete-black, color-cream-black, color-creamblk, color-crysblk, color-crystal-giraffe, color-cult, color-dark-authentic, color-dark-comfort, color-dark-rinse, color-dark-tempest, color-demi, color-dirt-black, color-dirty-black, color-distortion, color-dkcomfrt, color-dkshadow, color-dkshist, color-dot, color-dove, color-drtblack, color-dry-black, color-dry-cold-black, color-dry-ever-black, color-dryblack, color-drycdblk, color-drycldbk, color-dusky-worn, color-dusted-black, color-dusty-black, color-errday-black, color-everblack, color-faded-black, color-faux-noir, color-fauxnior, color-fly-night, color-forever-black, color-frvblk, color-fuschia, color-future, color-glitch, color-goldblck, color-granite, color-green-black, color-grey-black, color-grid, color-gryblk, color-haskett, color-hatteras, color-heather-black, color-heavy-used, color-highway, color-idle, color-ivory-demi, color-ivorydem, color-jet, color-jet-black, color-laid-black, color-laidblk, color-leo, color-llos, color-lthrblk, color-lzz-noir, color-marl-black, color-matte-black, color-mauve-black, color-maverick, color-melrose-floral-black, color-metal-black, color-mid-grey-black, color-mid-grey-crosshatch-black, color-minor-chord, color-moore, color-mttblack, color-mustard-black, color-natblkiv, color-natural-black-ivory, color-navy-black, color-noir, color-noir-lzz, color-nor, color-nude-black, color-nvy-blk, color-onyx-black, color-opaque, color-orseund-ojai-big-sur, color-painted-black, color-pblblk, color-peacoat-reflective, color-peanvy, color-pepper, color-perfecto, color-pink-black, color-pink-black-white, color-pitch-black, color-poet, color-raisin, color-rose-dust, color-rose-gold-black, color-rosedust, color-rust-white-black, color-ruthless, color-sheer, color-silver-black, color-silverbk, color-skate-black, color-skir, color-sleep, color-slub-selvage, color-tabasco, color-tortblck, color-tortoise-black, color-touch-of-evil, color-tranteal, color-true-dusk, color-tuxedo, color-tybee, color-union, color-used-black, color-verkler, color-vintage-black, color-viper, color-washblck, color-washed-black, color-white-black, color-whiteblack, color-wht-blk, color-wolfgang, color-worn-black, color-xl, color-yellow-black, color-zero, saint-rita-parlor",false,Color,Black,,,,,SRP-DC 1072:9:,0,shopify,deny,manual,275.00,,true,true,ns47301,,,,false,,,,,,,,,,,,,,,,,lb,,
16-dewdrop-necklace,"16"" Dewdrop Necklace",,Vale Jewelry,WOMEN,"over-1000, Responsible, vale-jewelry",false,Title,Default Title,,,,,VAE-N0121-14KY16,0,shopify,deny,manual,1050.00,,true,true,ns58010,,,,false,,,,,,,,,,,,,,,,,lb,,
16-disco-choker-14kyg-16in,"16"" Disco Choker","<meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style><span data-sheets-value='{""1"":2,""2"":""Gjenmi | 16\"" Disco Choker\n\nA fun, delicate choker to wear everyday. Layer it with your favorite pieces or wear alone!\n\n- 14k Gold\n- 16\"" long\n- Made in Los Angeles, CA\n\nAll pieces are delicate in nature and should be treated accordingly. Pieces with stones should be protected from impact or bending, as stones are meticulously and precisely set, and may pop out of their settings if shifted in any way. For best results, have a professional jeweler clean your piece to ensure longevity. Please contact us regarding any repairs due to normal wear and tear and we will be happy to connect you with the jewelry vendor.""}' data-sheets-userformat='{""2"":5057,""3"":{""1"":0},""9"":1,""10"":1,""11"":3,""12"":0,""15"":""Arial""}'>Gjenmi | 16"" Disco Choker<br><br>A fun, delicate choker to wear everyday. Layer it with your favorite pieces or wear alone!<br><br>- 14k Gold<br>- 16"" long<br>- Made in Los Angeles, CA<br><br><em>All pieces are delicate in nature and should be treated accordingly. Pieces with stones should be protected from impact or bending, as stones are meticulously and precisely set, and may pop out of their settings if shifted in any way. For best results, have a professional jeweler clean your piece to ensure longevity. Please contact us regarding any repairs due to normal wear and tear and we will be happy to connect you with the jewelry vendor.</em></span>",Gjenmi,WOMEN,"100-250, 14kYG - 16in, feature-052019, gjenmi, Jewelry, necklaces, Responsible, WOMEN",true,Title,Default Title,,,,,GJE-MNCK208,0,shopify,continue,manual,172.00,,true,true,ns66934,https://cdn.shopify.com/s/files/1/3039/0972/products/79A5024_899cbe7a-b7b0-45b0-bebb-071c1a758606.jpg?v=1571720506,1,,false,,,,,,,,,,,,,,,,,lb,,
100-l-ascorbic-acid-powder,100% L-Ascorbic Acid Powder,"<p>The Ordinary | 100% L-Ascorbic Acid Powder</p>
<meta charset=""utf-8"">
<p><strong>This<span> </span>item is excluded from all promotional offers.<br></strong>Vitamin C is an effective antioxidant that brightens the skin tone and reduces the appearance of signs of aging. This formula offers a very fine L-Ascorbic Acid powder that visibly targets the appearance of uneven skin tone, dullness, and signs of aging and is formulated to be mixed with other treatments (except those containing Niacinamide or EUK 134).</p>
<p><br>The format of this formula is a very fine, anhydrous, L-Ascorbic Acid powder and, as such, provides the most direct exposure of extremely high concentrations of Vitamin C topically. With such format, a very strong tingling but non-irritating sensation is expected during the first 1-2 weeks of use until the skin's tolerance to such high exposure is elevated.<br><br>* If topical Vitamin C is used as part of skincare, it should be applied at alternate times with EUK 134 or Niacinamide (ideally Vitamin C in the PM and EUK 134/Niacinamide in the AM). Otherwise, EUK 134/Niacinamide can affect the integrity of pure-form Vitamin C (L-Ascorbic Acid).<br><br>Topical Vitamin C offers a wide array of benefits to the skin. However, many forms of Vitamin C and many more formulations of Vitamin C are available commercially with a potential to confuse the audience. We have developed a guide that offers guidance on the formulations of Vitamin C offered under The Ordinary range. It also offers education on Vitamin C itself and on the differences between formulations of Vitamin C at large.</p>
<meta charset=""utf-8"">
<p><span><strong>Directions:</strong> Mix a small amount with other treatments in the palm of your hand and apply to face in the AM or the PM. Avoid contact with the eyes. A tingling sensation can be expected after application. Do not mix with formulations containing Niacinamide or EUK 134. If irritation occurs, cease use and consult a physician. Use only as directed on unbroken skin. Patch testing prior to use is advised.</span></p>
<p><strong>Ingredients:</strong> Ascorbic Acid</p>
<p><span class=""ingredient-note"">Our formulations are updated from time to time as part of our commitment to innovation. As such, the ingredient list shown here may vary from the box of the product depending on time and region of purchase.</span></p>
<meta charset=""utf-8"">
<p><span style=""color: #ff2a00;""><b>FINAL SALE ITEM</b></span></p>
<p>For Beauty and Grooming products: If the product causes an allergic reaction, you can return or exchange the product within 30 days of the original purchase date.</p>",The Ordinary,WOMEN,"Beauty, Responsible, Skin Care, the-ordinary, under-100",true,Title,Default Title,,,,,ORD-769915193626,0,shopify,deny,manual,5.80,,true,true,ns50658,https://cdn.shopify.com/s/files/1/3039/0972/products/ORDINARY-L-Ascorbic-Powder-Product.jpg?v=1571720532,1,,false,,,,,,,,,,,,,,,,,lb,,
100-l-ascorbic-acid-powder,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/3039/0972/products/100_-L-Ascorbic-Acid-Powder.jpg?v=1571720532,2,,,,,,,,,,,,,,,,,,,,,
b-oil-30ml,"""B"" Oil","<p>The Ordinary | ""B"" Oil</p>
<meta charset=""utf-8"">
<p><strong>This<span> </span>item is excluded from all promotional offers.<br></strong>“B” Oil solubilizes a purified form of micro-algae in a blend of squalane and oils of marula, argan, baobab, pataua, brazil nut, inca inchi, rosehip and borage to support healthy skin defense, to enhance radiance, to quench free radicals and to help balance pro-irritant mediators. <br><br> The formula imparts a golden green hue and a mild herbal odour as a result of its high micro-algae concentration. <br><br> Notes: Supplied in UV-protective packaging.</p>
<p><strong>Directions:</strong> Apply a few drops daily or as needed to entire face ideally after water-based treatments. If irritation occurs, cease use and consult a physician. Use only as directed on unbroken skin. Patch testing prior to use is advised.</p>
<p><strong>Ingredients:</strong> Caprylic/Capric Triglyceride, Squalane, Crambe Abyssinica Seed Oil, Bisabolol, Simmondsia Chinensis Seed Oil, Ethylhexyl Stearate, Isochrysis Galbana Extract, Adansonia Digitata Seed Oil, Argania Spinosa Kernel Oil, Borago Officinalis Seed Oil, Rosa Canina Seed Oil, Sclerocarya Birrea Seed Oil, Oenocarpus Bataua Fruit Oil, Plukenetia Volubilis Seed Oil, Bertholletia Excelsa Seed Oil, Solanum Lycopersicum (Tomato) Fruit Extract, Hydroxymethoxyphenyl Decanone, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tocopherol.</p>
<p><span class=""ingredient-note"">Our formulations are updated from time to time as part of our commitment to innovation. As such, the ingredient list shown here may vary from the box of the product depending on time and region of purchase.</span></p>
<meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><strong><span class=""ingredient-note"" style=""color: #ff2a00;"">FINAL SALE ITEM</span></strong></p>
<p><span class=""ingredient-note""><span data-sheets-value='{""1"":2,""2"":""Final Sale items cannot be returned or exchanged. Please note that if we receive a returned Final Sale item or items, the package will be returned to you, we will notify you via email, and you will not receive a refund. For Beauty and Grooming products: If the product causes an allergic reaction, you can return or exchange the product within 30 days of the original purchase date.""}' data-sheets-userformat='{""2"":15233,""3"":{""1"":0},""10"":0,""11"":3,""12"":0,""14"":{""1"":2,""2"":0},""15"":""\""Helvetica Neue\"", Helvetica, Arial, sans-serif"",""16"":11}'>For Beauty and Grooming products: If the product causes an allergic reaction, you can return or exchange the product within 30 days of the original purchase date.</span><br></span></p>
<div class=""col-post"">
<div id=""media"" class=""post clearfix"">
<h3></h3>
</div>
</div>",The Ordinary,WOMEN,"Beauty, Responsible, Skin Care, the-ordinary, under-100",true,Title,Default Title,,,,,ORD-769915194678,0,shopify,continue,manual,9.20,,true,true,ns69002,https://cdn.shopify.com/s/files/1/3039/0972/products/ORDINARY-B-Oil-Product-v1.0.jpg?v=1571720532,1,,false,,,,,,,,,,,,,,,,,lb,,
